kappa,k,q1,q2,m1,m2,dm,unspecified1,lhs_ass1,ass1_holds,mono_holds,cross_partial_negative,m_soph,m_naive,u_soph,u_naive,welfare_loss,naive_worse,naive_underspec
1.8,9,0.73,0.74,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,4.4325,27.099999999999994,6.071124930017707,21.028875069982288,True,True
1.8,9,0.74,0.75,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,4.297499999999999,27.099999999999994,7.647918863333686,19.45208113666631,True,True
1.8,9,0.75,0.76,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,4.1715,27.099999999999994,9.269362245409686,17.830637754590306,True,True
1.8,9,0.76,0.77,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,4.05,27.099999999999994,10.943322566150593,16.156677433849403,True,True
1.8,9,0.77,0.78,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,3.933,27.099999999999994,12.676330672220653,14.423669327779342,True,True
1.8,9,0.78,0.79,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,3.816,27.099999999999994,14.475863835870276,12.624136164129718,True,True
1.8,9,0.79,0.7999999999999999,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,3.7034999999999996,27.099999999999994,16.34907080687983,10.750929193120164,True,True
1.8,9,0.7999999999999999,0.8099999999999999,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,3.5864999999999996,27.099999999999994,18.303113110926567,8.796886889073427,True,True
1.8,9,0.8099999999999999,0.82,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,3.4694999999999996,27.099999999999994,20.346333312251424,6.75366668774857,True,True
1.8,9,0.82,0.83,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,3.3524999999999996,27.099999999999994,22.4881323691436,4.611867630856395,True,True
1.8,9,0.83,0.84,9.0,4.180499999999999,-4.819500000000001,0.0,-0.0,True,True,True,9.0,3.2354999999999996,27.099999999999994,24.73899941650201,2.361000583497983,True,True
1.8,9,0.84,0.85,4.180499999999999,4.0184999999999995,-0.16199999999999992,4.819500000000001,-0.8402961493442567,True,True,True,4.180499999999999,3.114,27.429346932025243,27.10774229494224,0.32160463708300213,True,True
1.8,9,0.85,0.86,4.0184999999999995,3.8564999999999996,-0.16199999999999992,4.9815000000000005,-0.8095880472931659,True,True,True,4.0184999999999995,2.988,29.970628420998892,29.606140915508316,0.36448750549057607,True,True
1.8,9,0.86,0.87,3.8564999999999996,3.6944999999999997,-0.16199999999999992,5.1435,-0.7757575333498311,True,True,True,3.8564999999999996,2.8619999999999997,32.65015844260863,32.25143805097845,0.39872039163017803,True,True
1.8,9,0.87,0.88,3.6944999999999997,3.5279999999999996,-0.1665000000000001,5.3055,-0.7388548982379249,True,True,True,3.6944999999999997,2.727,35.48166001855721,35.05210528002403,0.42955473853317727,True,True
1.8,9,0.88,0.89,3.5279999999999996,3.3524999999999996,-0.1755,5.472,-0.6995042089020902,True,True,True,3.5279999999999996,2.5919999999999996,38.48105114069919,38.03372518980946,0.44732595088973426,True,True
1.8,9,0.89,0.9,3.3524999999999996,3.1635,-0.1889999999999996,5.647500000000001,-0.6581247273054862,True,True,True,3.3524999999999996,2.448,41.66681747967614,41.20843420026451,0.4583832794116276,True,True
1.8,9,0.9,0.91,3.1635,2.9654999999999996,-0.1980000000000004,5.8365,-0.6149366496369031,True,True,True,3.1635,2.2994999999999997,45.06055559412309,44.60411396056862,0.4564416335544692,True,True
1.8,9,0.91,0.9199999999999999,2.9654999999999996,2.7495,-0.21599999999999975,6.0345,-0.5691177952692056,True,True,True,2.9654999999999996,2.142,48.68768558017082,48.24346149126481,0.4442240889060116,True,True
1.8,9,0.9199999999999999,0.9299999999999999,2.7495,2.52,-0.22949999999999982,6.250500000000001,-0.5211767466735392,True,True,True,2.7495,1.9799999999999998,52.57836071076392,52.163349354731366,0.4150113560325508,True,True
1.8,9,0.9299999999999999,0.94,2.52,2.268,-0.2520000000000002,6.48,-0.4702580895697341,True,True,True,2.52,1.809,56.768738253017744,56.39658999049824,0.3721482625195023,True,True
1.8,9,0.94,0.95,2.268,1.9889999999999999,-0.2789999999999999,6.732,-0.41654521783016524,True,True,True,2.268,1.6289999999999998,61.30262830699932,60.98780829657297,0.3148200104263452,True,True
1.8,9,0.95,0.96,1.9889999999999999,1.6829999999999998,-0.30600000000000005,7.011,-0.3596172869511171,True,True,True,1.9889999999999999,1.44,66.23382980055077,65.99010387377076,0.2437259267800016,True,True
1.8,9,0.96,0.97,1.6829999999999998,1.341,-0.34199999999999986,7.317,-0.29869453390470707,True,True,True,1.6829999999999998,1.2374999999999998,71.62935642930434,71.46349702710025,0.16585940220409157,True,True
1.8,9,0.97,0.98,1.341,0.954,-0.387,7.659,-0.23328707012538297,True,True,True,1.341,1.0214999999999999,77.57416735359105,77.48656196163226,0.08760539195878891,True,True
1.8,9,0.98,0.99,0.954,0.513,-0.44099999999999995,8.046,-0.1625509830767616,True,True,True,0.954,0.7919999999999999,84.17817108945152,84.15501025334034,0.023160836111188132,True,True
1.8,10,0.7,0.71,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,3.335,10.0,-0.7293515980341336,10.729351598034134,True,True
1.8,10,0.71,0.72,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,3.345,10.0,0.16573687521286828,9.834263124787132,True,True
1.8,10,0.72,0.73,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,3.35,10.0,1.1525629863287268,8.847437013671273,True,True
1.8,10,0.73,0.74,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,3.35,10.0,2.233553351167483,7.766446648832517,True,True
1.8,10,0.74,0.75,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,3.335,10.0,3.4309303690157567,6.569069630984243,True,True
1.8,10,0.75,0.76,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,3.315,10.0,4.724217157927004,5.275782842072996,True,True
1.8,10,0.76,0.77,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,3.29,10.0,6.116704020360125,3.8832959796398754,True,True
1.8,10,0.77,0.78,10.0,1.8,-8.2,0.0,-0.0,True,True,True,10.0,3.255,10.0,7.6190516425511685,2.3809483574488315,True,True
1.8,10,0.78,0.79,1.8,1.975,0.17500000000000004,8.2,-2.037383146247697,False,False,False,1.8,3.215,10.120942260033864,9.226819796425445,0.8941224636084186,True,False
1.8,10,0.79,0.7999999999999999,1.975,2.15,0.17499999999999982,8.025,-1.8916717265065854,False,False,False,1.975,3.165,11.571384406944698,10.950042469210583,0.6213419377341154,True,False
1.8,10,0.7999999999999999,0.8099999999999999,2.15,2.32,0.16999999999999993,7.85,-1.7516768778165472,False,False,False,2.15,3.11,13.188028996221698,12.78776217532053,0.4002668209011677,True,False
1.8,10,0.8099999999999999,0.82,2.32,2.48,0.16000000000000014,7.68,-1.6183375205042125,False,False,False,2.32,3.0500000000000003,14.978637524467853,14.746847748973268,0.23178977549458502,True,False
1.8,10,0.82,0.83,2.48,2.615,0.13500000000000023,7.52,-1.492351059203264,False,False,False,2.48,2.98,16.94898134669725,16.837441277035474,0.11154006966177477,True,False
1.8,10,0.83,0.84,2.615,2.725,0.10999999999999988,7.385,-1.3760439349441793,False,False,False,2.615,2.9050000000000002,19.10317604398014,19.06481122249279,0.03836482148735243,True,False
1.8,10,0.84,0.85,2.725,2.805,0.08000000000000007,7.275,-1.2684208914782586,False,False,False,2.725,2.825,21.44448107084601,21.43969453632044,0.004786534525567987,True,False
1.8,10,0.85,0.86,2.805,2.85,0.04499999999999993,7.195,-1.1693236977364907,False,False,False,2.805,2.735,23.976468912493814,23.97416867483757,0.002300237656243098,True,True
1.8,10,0.86,0.87,2.85,2.865,0.015000000000000124,7.15,-1.0783836616022733,False,False,False,2.85,2.64,26.70423707769513,26.68139519180353,0.02284188589159797,True,True
1.8,10,0.87,0.88,2.865,2.845,-0.020000000000000018,7.135,-0.9936348504245771,True,True,True,2.865,2.54,29.635449201870017,29.578105735677724,0.057343466192293135,True,True
1.8,10,0.88,0.89,2.845,2.795,-0.050000000000000266,7.154999999999999,-0.9146477731532263,True,True,True,2.845,2.43,32.781149864682206,32.68123559891471,0.09991426576749518,True,True
1.8,10,0.89,0.9,2.795,2.72,-0.07499999999999973,7.205,-0.8396261461241307,True,True,True,2.795,2.31,36.156372525465926,36.011509149963985,0.1448633755019415,True,True
1.8,10,0.9,0.91,2.72,2.61,-0.11000000000000032,7.279999999999999,-0.7670245539889753,True,True,True,2.72,2.185,39.78071903246458,39.597202751544856,0.18351628091972572,True,True
1.8,10,0.91,0.9199999999999999,2.61,2.475,-0.1349999999999998,7.390000000000001,-0.6969559212924732,True,True,True,2.61,2.05,43.67903516603154,43.46527559419822,0.21375957183332162,True,True
1.8,10,0.9199999999999999,0.9299999999999999,2.475,2.305,-0.16999999999999993,7.525,-0.6274466072663598,True,True,True,2.475,1.9100000000000001,47.882282972012234,47.65490166820347,0.22738130380876242,True,True
1.8,10,0.9299999999999999,0.94,2.305,2.11,-0.19500000000000028,7.695,-0.5584314813640592,True,True,True,2.305,1.7550000000000001,52.42884939367548,52.20002471394656,0.22882467972891618,True,True
1.8,10,0.94,0.95,2.11,1.8800000000000001,-0.22999999999999976,7.890000000000001,-0.4881969353357106,True,True,True,2.11,1.585,57.36630956240957,57.15054820041536,0.21576136199421114,True,True
1.8,10,0.95,0.96,1.8800000000000001,1.61,-0.27,8.12,-0.41650155042691067,True,True,True,1.8800000000000001,1.41,62.7539890521453,62.575116563063425,0.17887248908187559,True,True
1.8,10,0.96,0.97,1.61,1.3,-0.31000000000000005,8.39,-0.34249653402494085,True,True,True,1.61,1.22,68.66666802082597,68.5385944121197,0.12807360870625928,True,True
1.8,10,0.97,0.98,1.3,0.935,-0.365,8.7,-0.26499510511696456,True,True,True,1.3,1.01,75.19997053684361,75.12817542793891,0.07179510890469487,True,True
1.8,10,0.98,0.99,0.935,0.51,-0.42500000000000004,9.065,-0.18313754183331396,True,True,True,0.935,0.785,82.47855981549168,82.45881389584436,0.01974591964732042,True,True
1.8,11,0.7,0.71,0.46199999999999997,0.528,0.06600000000000006,10.538,-3.7586405592263628,False,False,False,0.46199999999999997,2.574,2.139441876577658,-1.010752239479502,3.1501941160571603,True,False
1.8,11,0.71,0.72,0.528,0.5994999999999999,0.0714999999999999,10.472,-3.5865585152906383,False,False,False,0.528,2.618,2.5184417277839923,-0.502911124367249,3.0213528521512414,True,False
1.8,11,0.72,0.73,0.5994999999999999,0.6765,0.07700000000000007,10.400500000000001,-3.4166065485426618,False,False,False,0.5994999999999999,2.662,2.958902931250156,0.08544289295245644,2.8734600382976994,True,False
1.8,11,0.73,0.74,0.6765,0.7699999999999999,0.09349999999999992,10.3235,-3.2489163743526452,False,False,False,0.6765,2.695,3.4697377081210523,0.7897741151463391,2.679963592974713,True,False
1.8,11,0.74,0.75,0.7699999999999999,0.8634999999999999,0.09350000000000003,10.23,-3.0803050991795184,False,False,False,0.7699999999999999,2.7224999999999997,4.06091366564022,1.6003379588163744,2.460575706823845,True,False
1.8,11,0.75,0.76,0.8634999999999999,0.9734999999999999,0.10999999999999999,10.1365,-2.916089327407477,False,False,False,0.8634999999999999,2.739,4.743432699487754,2.5352119494531165,2.208220750034638,True,False
1.8,11,0.76,0.77,0.9734999999999999,1.089,0.11550000000000005,10.0265,-2.7516410334286996,False,False,False,0.9734999999999999,2.75,5.529371923094379,3.5860610328526903,1.9433108902416887,True,False
1.8,11,0.77,0.78,1.089,1.2155,0.12650000000000006,9.911,-2.5903861773361125,False,False,False,1.089,2.7555,6.43177856393511,4.758882439455241,1.6728961244798688,True,False
1.8,11,0.78,0.79,1.2155,1.3475,0.1319999999999999,9.7845,-2.431070170056169,False,False,False,1.2155,2.7555,7.464570634502961,6.060090619379419,1.4044800151235428,True,False
1.8,11,0.79,0.7999999999999999,1.3475,1.4849999999999999,0.13749999999999996,9.6525,-2.2753098243121266,False,False,False,1.3475,2.7445,8.64232581371266,7.505296764132823,1.1370290495798363,True,False
1.8,11,0.7999999999999999,0.8099999999999999,1.4849999999999999,1.6224999999999998,0.13749999999999996,9.515,-2.1232108907547067,False,False,False,1.4849999999999999,2.7279999999999998,9.979981315568804,9.091423360543185,0.8885579550256182,True,False
1.8,11,0.8099999999999999,0.82,1.6224999999999998,1.7654999999999998,0.14300000000000002,9.3775,-1.976036471162533,False,False,False,1.6224999999999998,2.7005,11.492500840232509,10.833451632746774,0.6590492074857348,True,False
1.8,11,0.82,0.83,1.7654999999999998,1.8975,0.13200000000000012,9.2345,-1.8325951936452851,False,False,False,1.7654999999999998,2.6675,13.194489098156476,12.732121105290718,0.462367992865758,True,False
1.8,11,0.83,0.84,1.8975,2.024,0.12650000000000006,9.1025,-1.6960649854880692,False,False,False,1.8975,2.6235,15.099924634481113,14.802541954019114,0.29738268046199856,True,False
1.8,11,0.84,0.85,2.024,2.1395,0.11549999999999994,8.975999999999999,-1.5649960030115253,False,False,False,2.024,2.574,17.221966489733198,17.050284983529934,0.17168150620326372,True,False
1.8,11,0.85,0.86,2.1395,2.2329999999999997,0.0934999999999997,8.8605,-1.4399989748150348,False,False,False,2.1395,2.5135,19.57308593270223,19.491650234735594,0.08143569796663641,True,False
1.8,11,0.86,0.87,2.2329999999999997,2.3045,0.07150000000000034,8.767,-1.3222642743030948,False,False,False,2.2329999999999997,2.4419999999999997,22.16545176426803,22.139625206186892,0.025826558081138984,True,False
1.8,11,0.87,0.88,2.3045,2.3485,0.04400000000000004,8.6955,-1.2109533064985156,False,False,False,2.3045,2.3705,25.011665923236166,25.009053971369998,0.0026119518661680274,True,False
1.8,11,0.88,0.89,2.3485,2.3649999999999998,0.016499999999999737,8.6515,-1.1059504136177691,False,False,False,2.3485,2.2824999999999998,28.12571742008495,28.122795979687865,0.0029214403970847513,True,True
1.8,11,0.89,0.9,2.3649999999999998,2.3539999999999996,-0.01100000000000012,8.635,-1.0062695033701412,False,True,False,2.3649999999999998,2.189,31.524120974759835,31.503308195098317,0.020812779661518732,True,True
1.8,11,0.9,0.91,2.3539999999999996,2.31,-0.043999999999999595,8.646,-0.9109470183775661,True,True,True,2.3539999999999996,2.0789999999999997,35.22713626397738,35.17584645994409,0.05128980403328853,True,True
1.8,11,0.91,0.9199999999999999,2.31,2.2275,-0.08250000000000002,8.69,-0.8195598046050868,True,True,True,2.31,1.9634999999999998,39.2600673170007,39.17612626107214,0.08394105592855539,True,True
1.8,11,0.9199999999999999,0.9299999999999999,2.2275,2.1174999999999997,-0.11000000000000032,8.7725,-0.7314651644178262,True,True,True,2.2275,1.837,43.65476249414073,43.54164138107184,0.1131211130688925,True,True
1.8,11,0.9299999999999999,0.94,2.1174999999999997,1.9634999999999998,-0.15399999999999991,8.8825,-0.6446091791054264,True,True,True,2.1174999999999997,1.6995,48.45133750146019,48.319037005207754,0.13230049625243367,True,True
1.8,11,0.94,0.95,1.9634999999999998,1.7765,-0.18699999999999983,9.0365,-0.559137085698498,True,True,True,1.9634999999999998,1.5454999999999999,53.700419079750034,53.5608169975991,0.13960208215093672,True,True
1.8,11,0.95,0.96,1.7765,1.5399999999999998,-0.23650000000000015,9.2235,-0.4731037007835727,True,True,True,1.7765,1.3804999999999998,59.46618852014176,59.33853049040202,0.1276580297397416,True,True
1.8,11,0.96,0.97,1.5399999999999998,1.2594999999999998,-0.28049999999999997,9.46,-0.38617606816161393,True,True,True,1.5399999999999998,1.1989999999999998,65.8306450269369,65.73170425495053,0.09894077198637774,True,True
1.8,11,0.97,0.98,1.2594999999999998,0.9129999999999999,-0.3464999999999999,9.7405,-0.29668791050480386,True,True,True,1.2594999999999998,1.001,72.899888253262,72.84285795914944,0.05703029411256466,True,True
1.8,11,0.98,0.99,0.9129999999999999,0.5005,-0.4125,10.087,-0.20378470871181883,True,True,True,0.9129999999999999,0.7809999999999999,80.81358310314837,80.7976092181951,0.01597388495326868,True,True
1.8,12,0.7,0.71,0.306,0.354,0.04799999999999999,11.694,-4.170956794419538,False,False,False,0.306,2.076,1.459475855832721,-0.9764272456451462,2.435903101477867,True,False
1.8,12,0.71,0.72,0.354,0.402,0.04800000000000004,11.646,-3.988642137994154,False,False,False,0.354,2.13,1.7397007241250337,-0.6797558694175354,2.419456593542569,True,False
1.8,12,0.72,0.73,0.402,0.462,0.06,11.598,-3.809990168741675,False,False,False,0.402,2.184,2.0693960702576426,-0.3156854717028712,2.385081541960514,True,False
1.8,12,0.73,0.74,0.462,0.528,0.066,11.538,-3.6311325739604614,False,False,False,0.462,2.232,2.456517386895341,0.13950534618320543,2.3170120407121355,True,False
1.8,12,0.74,0.75,0.528,0.6,0.07199999999999995,11.472,-3.4542776244171485,False,False,False,0.528,2.274,2.9101074497016537,0.6934935879513766,2.216613861750277,True,False
1.8,12,0.75,0.76,0.6,0.684,0.08400000000000007,11.4,-3.279575625950302,False,False,False,0.6,2.31,3.440422865167899,1.3541483361362978,2.086274529031601,True,False
1.8,12,0.76,0.77,0.684,0.774,0.08999999999999997,11.316,-3.1055273459611197,False,False,False,0.684,2.346,4.059018276205958,2.1159231695023575,1.9430951067036002,True,False
1.8,12,0.77,0.78,0.774,0.87,0.09599999999999997,11.225999999999999,-2.9340808421728584,False,False,False,0.774,2.37,4.778789327356258,3.0153874046027447,1.7634019227535136,True,False
1.8,12,0.78,0.79,0.87,0.972,0.10199999999999998,11.13,-2.765374928992301,False,False,False,0.87,2.388,5.614039220832459,4.047089814224105,1.5669494066083542,True,False
1.8,12,0.79,0.7999999999999999,0.972,1.086,0.1140000000000001,11.028,-2.599545894070358,False,False,False,0.972,2.406,6.580425794583485,5.2092461438228455,1.3711796507606397,True,False
1.8,12,0.7999999999999999,0.8099999999999999,1.086,1.206,0.11999999999999988,10.914,-2.4353887190432864,False,False,False,1.086,2.406,7.694913875289269,6.545662081502069,1.1492517937872,True,False
1.8,12,0.8099999999999999,0.82,1.206,1.326,0.1200000000000001,10.794,-2.274522812021155,False,False,False,1.206,2.406,8.975604958997408,8.03362369098768,0.9419812680097284,True,False
1.8,12,0.82,0.83,1.326,1.452,0.1259999999999999,10.674,-2.11826531993825,False,False,False,1.326,2.394,10.441554168316669,9.704524433573763,0.7370297347429062,True,False
1.8,12,0.83,0.84,1.452,1.572,0.1200000000000001,10.548,-1.9654043907638732,False,False,False,1.452,2.376,12.112448432819935,11.561239900709655,0.5512085321102802,True,False
1.8,12,0.84,0.85,1.572,1.692,0.11999999999999988,10.428,-1.818157121145743,False,False,False,1.572,2.352,14.008396406934189,13.618443162721757,0.3899532442124318,True,False
1.8,12,0.85,0.86,1.692,1.8,0.1080000000000001,10.308,-1.675245125263064,False,False,False,1.692,2.316,16.149649514206427,15.897450258847424,0.25219925535900245,True,False
1.8,12,0.86,0.87,1.8,1.8960000000000001,0.09600000000000009,10.2,-1.5383934752927533,False,False,False,1.8,2.2680000000000002,18.55657867618067,18.41355350120778,0.14302517497289102,True,False
1.8,12,0.87,0.88,1.8960000000000001,1.968,0.07199999999999984,10.104,-1.4071039283377613,False,False,False,1.8960000000000001,2.214,21.249802042945934,21.18222097744309,0.06758106550284282,True,False
1.8,12,0.88,0.89,1.968,2.0220000000000002,0.05400000000000027,10.032,-1.282424382987165,False,False,False,1.968,2.148,24.250683199284442,24.22950537224827,0.02117782703617266,True,False
1.8,12,0.89,0.9,2.0220000000000002,2.052,0.029999999999999805,9.978,-1.162774418601884,False,False,False,2.0220000000000002,2.07,27.58212883899543,27.580710951121848,0.0014178878735826572,True,False
1.8,12,0.9,0.91,2.052,2.052,0.0,9.948,-1.048126409764056,False,True,False,2.052,1.98,31.26976676451488,31.266087487617824,0.0036792768970563827,True,True
1.8,12,0.91,0.9199999999999999,2.052,2.016,-0.03600000000000003,9.948,-0.9382026393799084,True,True,True,2.052,1.8840000000000001,35.343422978772495,35.32340054475342,0.020022434019075774,True,True
1.8,12,0.9199999999999999,0.9299999999999999,2.016,1.944,-0.07200000000000006,9.984,-0.8324819836474866,True,True,True,2.016,1.77,39.8390057097649,39.7941125308548,0.04489317891010103,True,True
1.8,12,0.9299999999999999,0.94,1.944,1.83,-0.11399999999999988,10.056000000000001,-0.7297708871471058,True,True,True,1.944,1.6440000000000001,44.80071902830752,44.731405601171076,0.06931342713644284,True,True
1.8,12,0.94,0.95,1.83,1.68,-0.15000000000000013,10.17,-0.6292728558129501,True,True,True,1.83,1.506,50.28391128741434,50.198831040414944,0.08508024699939654,True,True
1.8,12,0.95,0.96,1.68,1.476,-0.20399999999999996,10.32,-0.529346798079522,True,True,True,1.68,1.35,56.35879731731477,56.270127546806435,0.08866977050833214,True,True
1.8,12,0.96,0.97,1.476,1.218,-0.258,10.524000000000001,-0.4296106703311654,True,True,True,1.476,1.182,63.115522252143855,63.042473819070835,0.07304843307301923,True,True
1.8,12,0.97,0.98,1.218,0.894,-0.32399999999999995,10.782,-0.32841117510012785,True,True,True,1.218,0.99,70.67151692542741,70.6262661127724,0.04525081265501285,True,True
1.8,12,0.98,0.99,0.894,0.498,-0.396,11.106,-0.2243712674683712,True,True,True,0.894,0.774,79.18253057447924,79.16920116470955,0.013329409769696099,True,True
1.8,13,0.7,0.71,0.208,0.2405,0.0325,12.792,-4.562585882864266,False,False,False,0.208,1.7225,1.0045664233145728,-0.879315685662676,1.8838821089772488,True,False
1.8,13,0.71,0.72,0.2405,0.27949999999999997,0.03899999999999998,12.7595,-4.370005097006389,False,False,False,0.2405,1.781,1.2130613834715651,-0.7105544202521905,1.9236158037237556,True,False
1.8,13,0.72,0.73,0.27949999999999997,0.325,0.04550000000000004,12.7205,-4.178735983917785,False,False,False,0.27949999999999997,1.833,1.461477510296792,-0.4721861513544332,1.9336636616512253,True,False
1.8,13,0.73,0.74,0.325,0.3705,0.045499999999999985,12.675,-3.9889586908432006,False,False,False,0.325,1.885,1.756836307486171,-0.17214868011454865,1.9289849876007197,True,False
1.8,13,0.74,0.75,0.3705,0.429,0.058499999999999996,12.6295,-3.802806769314538,False,False,False,0.3705,1.9369999999999998,2.107263804574838,0.1985116531959692,1.9087521513788688,True,False
1.8,13,0.75,0.76,0.429,0.494,0.065,12.571,-3.6164513327913377,False,False,False,0.429,1.9825,2.5221519135768764,0.6650284020754547,1.8571235115014217,True,False
1.8,13,0.76,0.77,0.494,0.5655,0.07150000000000001,12.506,-3.4321071923462143,False,False,False,0.494,2.0215,3.0122443111927124,1.2370538366264139,1.7751904745662985,True,False
1.8,13,0.77,0.78,0.5655,0.637,0.07150000000000001,12.4345,-3.2499401596292903,False,False,False,0.5655,2.0604999999999998,3.5898415914116732,1.9103660682616308,1.6794755231500424,True,False
1.8,13,0.78,0.79,0.637,0.728,0.09099999999999997,12.363,-3.0717277850073503,False,False,False,0.637,2.093,4.268909733132444,2.711309187484218,1.5576005456482265,True,False
1.8,13,0.79,0.7999999999999999,0.728,0.819,0.09099999999999997,12.272,-2.892784476970569,False,False,False,0.728,2.1189999999999998,5.065182117738042,3.6515831608609135,1.413598956877128,True,False
1.8,13,0.7999999999999999,0.8099999999999999,0.819,0.9165,0.09750000000000003,12.181000000000001,-2.7181115985583904,False,False,False,0.819,2.145,5.996242093826104,4.731491711625145,1.2647503822009591,True,False
1.8,13,0.8099999999999999,0.82,0.9165,1.0205,0.10399999999999998,12.0835,-2.5462475819026893,False,False,False,0.9165,2.158,7.081546121593899,5.989829388116542,1.091716733477357,True,False
1.8,13,0.82,0.83,1.0205,1.1375,0.11699999999999999,11.9795,-2.377343020442221,False,False,False,1.0205,2.1645,8.342402722463968,7.42819117278003,0.9142115496839374,True,False
1.8,13,0.83,0.84,1.1375,1.248,0.11050000000000004,11.8625,-2.2103346212965915,False,False,False,1.1375,2.1645,9.801879023325146,9.062607799520709,0.7392712238044368,True,False
1.8,13,0.84,0.85,1.248,1.365,0.11699999999999999,11.752,-2.0490010057254286,False,False,False,1.248,2.1515,11.484603727886736,10.91889157954137,0.5657121483453658,True,False
1.8,13,0.85,0.86,1.365,1.4755,0.11050000000000004,11.635,-1.8909077447066114,False,False,False,1.365,2.132,13.416571142437194,13.00631417348746,0.4102569689497333,True,False
1.8,13,0.86,0.87,1.4755,1.5795,0.10399999999999987,11.5245,-1.7381583927462094,False,False,False,1.4755,2.106,15.625003583299328,15.34693646185853,0.2780671214407988,True,False
1.8,13,0.87,0.88,1.5795,1.6704999999999999,0.09099999999999997,11.4205,-1.5904424399823243,False,False,False,1.5795,2.0669999999999997,18.138202459675817,17.970200507573434,0.168001952102383,True,False
1.8,13,0.88,0.89,1.6704999999999999,1.742,0.07150000000000012,11.3295,-1.4482881825212408,False,False,False,1.6704999999999999,2.0215,20.985704124204105,20.897720965102287,0.08798315910181742,True,False
1.8,13,0.89,0.9,1.742,1.8005,0.058499999999999996,11.258,-1.3119377034095019,False,False,False,1.742,1.9629999999999999,24.19866553603993,24.16429767791857,0.03436785812136023,True,False
1.8,13,0.9,0.91,1.8005,1.8265,0.026000000000000023,11.1995,-1.1799850951098254,False,False,False,1.8005,1.8915,27.810711634111513,27.804371038730714,0.006340595380798675,True,False
1.8,13,0.91,0.9199999999999999,1.8265,1.8265,0.0,11.1735,-1.0537803770719145,False,True,False,1.8265,1.807,31.85924295938887,31.858957040495596,0.0002859188932724521,True,True
1.8,13,0.9199999999999999,0.9299999999999999,1.8265,1.7874999999999999,-0.039000000000000146,11.1735,-0.931664407480488,True,True,True,1.8265,1.7095,36.38726381781813,36.37720034895719,0.010063468860941782,True,True
1.8,13,0.9299999999999999,0.94,1.7874999999999999,1.7095,-0.07799999999999985,11.2125,-0.8136988934105931,True,True,True,1.7874999999999999,1.599,41.44592168867271,41.41826937069515,0.02765231797756229,True,True
1.8,13,0.94,0.95,1.7095,1.5859999999999999,-0.12350000000000017,11.2905,-0.6986042456790672,True,True,True,1.7095,1.4689999999999999,47.09773865564066,47.05120132169738,0.04653733394328441,True,True
1.8,13,0.95,0.96,1.5859999999999999,1.4104999999999999,-0.1755,11.414,-0.5854616621395022,True,True,True,1.5859999999999999,1.3259999999999998,53.42101624874695,53.364726498502705,0.05628975024424676,True,True
1.8,13,0.96,0.97,1.4104999999999999,1.183,-0.2274999999999998,11.589500000000001,-0.4731065054924973,True,True,True,1.4104999999999999,1.1635,60.51581156866248,60.46293124737427,0.052880321288206744,True,True
1.8,13,0.97,0.98,1.183,0.8775,-0.3055000000000001,11.817,-0.3599364548468012,True,True,True,1.183,0.975,68.51252604286881,68.47585898964725,0.036667053221563606,True,True
1.8,13,0.98,0.99,0.8775,0.494,-0.38349999999999995,12.1225,-0.24490731945662975,True,True,True,0.8775,0.7735,77.58470268354667,77.57494109321868,0.009761590327983072,True,True
1.8,14,0.7,0.71,0.14,0.168,0.027999999999999997,13.86,-4.943514722990831,False,False,False,0.14,1.456,0.6953096080567499,-0.7679293733573545,1.4632389814141042,True,False
1.8,14,0.71,0.72,0.168,0.196,0.027999999999999997,13.832,-4.737325953351806,False,False,False,0.168,1.5050000000000001,0.8508029003838403,-0.6534482120662914,1.5042511124501319,True,False
1.8,14,0.72,0.73,0.196,0.231,0.035,13.804,-4.534670140481986,False,False,False,0.196,1.561,1.0384702182607928,-0.5128568591316882,1.551327077392481,True,False
1.8,14,0.73,0.74,0.231,0.266,0.035,13.769,-4.333252245697833,False,False,False,0.231,1.617,1.2644543952219958,-0.3230754784923664,1.5875298737143622,True,False
1.8,14,0.74,0.75,0.266,0.308,0.04199999999999998,13.734,-4.13537734429438,False,False,False,0.266,1.666,1.5359823754593782,-0.05960555701300718,1.5955879324723854,True,False
1.8,14,0.75,0.76,0.308,0.364,0.055999999999999994,13.692,-3.9389429360097843,False,False,False,0.308,1.715,1.8615007622260968,0.27118194829827136,1.5903188139278255,True,False
